PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
LUX,01,1971,1971,1,m,50,5,RR,4009,O,94,.,.,.,0
LUX,01,1971,1971,1,m,51,1,RR,1,O,26,.,.,.,1
LUX,01,1971,1971,1,m,52,1,RR,1,O,17,.,.,.,1
LUX,01,1971,1971,1,m,53,1,RR,1,O,18,.,.,.,1
LUX,01,1971,1971,1,m,54,1,RR,1,O,17,.,.,.,1
LUX,01,1971,1971,1,m,55,1,RR,1,O,31,.,.,.,1
LUX,01,1971,1971,1,m,55,5,RR,4009,O,194,.,.,.,0
LUX,01,1971,1971,1,m,56,1,RR,1,O,33,.,.,.,1
LUX,01,1971,1971,1,m,57,1,RR,1,O,40,.,.,.,1
LUX,01,1971,1971,1,m,58,1,RR,1,O,38,.,.,.,1
LUX,01,1971,1971,1,m,59,1,RR,1,O,52,.,.,.,1
LUX,01,1971,1971,1,m,60,1,RR,1,O,47,.,.,.,1
LUX,01,1971,1971,1,m,60,5,RR,4009,O,278,.,.,.,0
LUX,01,1971,1971,1,m,61,1,RR,1,O,53,.,.,.,1
LUX,01,1971,1971,1,m,62,1,RR,1,O,49,.,.,.,1
LUX,01,1971,1971,1,m,63,1,RR,1,O,59,.,.,.,1
LUX,01,1971,1971,1,m,64,1,RR,1,O,70,.,.,.,1
LUX,01,1971,1971,1,m,65,1,RR,1,O,79,.,.,.,1
LUX,01,1971,1971,1,m,65,5,RR,4009,O,400,.,.,.,0
LUX,01,1971,1971,1,m,66,1,RR,1,O,70,.,.,.,1
LUX,01,1971,1971,1,m,67,1,RR,1,O,85,.,.,.,1
LUX,01,1971,1971,1,m,68,1,RR,1,O,84,.,.,.,1
LUX,01,1971,1971,1,m,69,1,RR,1,O,82,.,.,.,1
LUX,01,1971,1971,1,m,70,1,RR,1,O,90,.,.,.,1
LUX,01,1971,1971,1,m,70,5,RR,4009,O,377,.,.,.,0
LUX,01,1971,1971,1,m,71,1,RR,1,O,79,.,.,.,1
LUX,01,1971,1971,1,m,72,1,RR,1,O,83,.,.,.,1
LUX,01,1971,1971,1,m,73,1,RR,1,O,72,.,.,.,1
LUX,01,1971,1971,1,m,74,1,RR,1,O,53,.,.,.,1
LUX,01,1971,1971,1,m,75,1,RR,1,O,72,.,.,.,1
LUX,01,1971,1971,1,m,75,5,RR,4009,O,321,.,.,.,0
LUX,01,1971,1971,1,m,76,1,RR,1,O,73,.,.,.,1
LUX,01,1971,1971,1,m,77,1,RR,1,O,58,.,.,.,1
LUX,01,1971,1971,1,m,78,1,RR,1,O,60,.,.,.,1
LUX,01,1971,1971,1,m,79,1,RR,1,O,58,.,.,.,1
LUX,01,1971,1971,1,m,80,1,RR,1,O,47,.,.,.,1
LUX,01,1971,1971,1,m,80,5,RR,4009,O,244,.,.,.,0
LUX,01,1971,1971,1,m,81,1,RR,1,O,49,.,.,.,1
LUX,01,1971,1971,1,m,82,1,RR,1,O,58,.,.,.,1
LUX,01,1971,1971,1,m,83,1,RR,1,O,43,.,.,.,1
LUX,01,1971,1971,1,m,84,1,RR,1,O,47,.,.,.,1
LUX,01,1971,1971,1,m,85,1,RR,1,O,33,.,.,.,1
LUX,01,1971,1971,1,m,85,+,RR,4009,O,183,.,.,.,0
LUX,01,1971,1971,1,m,86,1,RR,1,O,30,.,.,.,1
LUX,01,1971,1971,1,m,87,1,RR,1,O,25,.,.,.,1
LUX,01,1971,1971,1,m,88,1,RR,1,O,19,.,.,.,1
LUX,01,1971,1971,1,m,89,1,RR,1,O,18,.,.,.,1
LUX,01,1971,1971,1,m,90,1,RR,1,O,14,.,.,.,1
LUX,01,1971,1971,1,m,91,1,RR,1,O,14,.,.,.,1
LUX,01,1971,1971,1,m,92,1,RR,1,O,10,.,.,.,1
LUX,01,1971,1971,1,m,93,1,RR,1,O,4,.,.,.,1
LUX,01,1971,1971,1,m,94,1,RR,1,O,4,.,.,.,1
LUX,01,1971,1971,1,m,95,1,RR,1,O,5,.,.,.,1
LUX,01,1971,1971,1,m,96,1,RR,1,O,3,.,.,.,1
LUX,01,1971,1971,1,m,97,1,RR,1,O,1,.,.,.,1
LUX,01,1971,1971,1,m,98,1,RR,1,O,1,.,.,.,1
LUX,01,1971,1971,1,m,99,1,RR,1,O,1,.,.,.,1
LUX,01,1971,1971,1,m,100,+,RR,1,O,1,.,.,.,1
LUX,01,1971,1971,1,m,UNK,.,.,1,O,12,.,.,.,1
LUX,01,1972,1972,1,b,0,1,RR,4010,O,57,.,.,.,0
LUX,01,1972,1972,1,b,1,4,RR,4010,O,14,.,.,.,0
LUX,01,1972,1972,1,b,5,5,RR,4010,O,9,.,.,.,0
LUX,01,1972,1972,1,b,10,5,RR,4010,O,11,.,.,.,0
LUX,01,1972,1972,1,b,15,5,RR,4010,O,26,.,.,.,0
LUX,01,1972,1972,1,b,20,5,RR,4010,O,22,.,.,.,0
LUX,01,1972,1972,1,b,25,5,RR,4010,O,33,.,.,.,0
LUX,01,1972,1972,1,b,30,5,RR,4010,O,37,.,.,.,0
LUX,01,1972,1972,1,b,35,5,RR,4010,O,58,.,.,.,0
LUX,01,1972,1972,1,b,40,5,RR,4010,O,84,.,.,.,0
LUX,01,1972,1972,1,b,45,5,RR,4010,O,112,.,.,.,0
LUX,01,1972,1972,1,b,50,5,RR,4010,O,154,.,.,.,0
LUX,01,1972,1972,1,b,55,5,RR,4010,O,267,.,.,.,0
LUX,01,1972,1972,1,b,60,5,RR,4010,O,393,.,.,.,0
LUX,01,1972,1972,1,b,65,5,RR,4010,O,599,.,.,.,0
LUX,01,1972,1972,1,b,70,5,RR,4010,O,671,.,.,.,0
LUX,01,1972,1972,1,b,75,5,RR,4010,O,624,.,.,.,0
LUX,01,1972,1972,1,b,80,5,RR,4010,O,507,.,.,.,0
LUX,01,1972,1972,1,b,85,+,RR,4010,O,443,.,.,.,0
LUX,01,1972,1972,1,f,0,1,RR,1,O,23,.,.,.,1
LUX,01,1972,1972,1,f,0,1,RR,4010,O,23,.,.,.,0
LUX,01,1972,1972,1,f,1,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,f,1,4,RR,4010,O,5,.,.,.,0
LUX,01,1972,1972,1,f,2,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,3,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,5,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,5,5,RR,4010,O,3,.,.,.,0
LUX,01,1972,1972,1,f,6,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,8,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,10,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,10,5,RR,4010,O,6,.,.,.,0
LUX,01,1972,1972,1,f,11,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,12,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,f,13,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,14,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,15,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,15,5,RR,4010,O,9,.,.,.,0
LUX,01,1972,1972,1,f,16,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,17,1,RR,1,O,4,.,.,.,1
LUX,01,1972,1972,1,f,18,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,f,20,5,RR,4010,O,7,.,.,.,0
LUX,01,1972,1972,1,f,21,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,f,23,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,f,24,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,f,25,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,25,5,RR,4010,O,7,.,.,.,0
LUX,01,1972,1972,1,f,28,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,f,29,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,f,30,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,f,30,5,RR,4010,O,14,.,.,.,0
LUX,01,1972,1972,1,f,31,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,f,32,1,RR,1,O,6,.,.,.,1
LUX,01,1972,1972,1,f,33,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,f,34,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,f,35,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,35,5,RR,4010,O,15,.,.,.,0
LUX,01,1972,1972,1,f,36,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,f,37,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,f,38,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,f,39,1,RR,1,O,6,.,.,.,1
LUX,01,1972,1972,1,f,40,1,RR,1,O,5,.,.,.,1
LUX,01,1972,1972,1,f,40,5,RR,4010,O,33,.,.,.,0
LUX,01,1972,1972,1,f,41,1,RR,1,O,8,.,.,.,1
LUX,01,1972,1972,1,f,42,1,RR,1,O,7,.,.,.,1
LUX,01,1972,1972,1,f,43,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,f,44,1,RR,1,O,10,.,.,.,1
LUX,01,1972,1972,1,f,45,1,RR,1,O,12,.,.,.,1
LUX,01,1972,1972,1,f,45,5,RR,4010,O,54,.,.,.,0
LUX,01,1972,1972,1,f,46,1,RR,1,O,11,.,.,.,1
LUX,01,1972,1972,1,f,47,1,RR,1,O,8,.,.,.,1
LUX,01,1972,1972,1,f,48,1,RR,1,O,12,.,.,.,1
LUX,01,1972,1972,1,f,49,1,RR,1,O,11,.,.,.,1
LUX,01,1972,1972,1,f,50,1,RR,1,O,13,.,.,.,1
LUX,01,1972,1972,1,f,50,5,RR,4010,O,64,.,.,.,0
LUX,01,1972,1972,1,f,51,1,RR,1,O,14,.,.,.,1
LUX,01,1972,1972,1,f,52,1,RR,1,O,15,.,.,.,1
LUX,01,1972,1972,1,f,53,1,RR,1,O,8,.,.,.,1
LUX,01,1972,1972,1,f,54,1,RR,1,O,14,.,.,.,1
LUX,01,1972,1972,1,f,55,1,RR,1,O,9,.,.,.,1
LUX,01,1972,1972,1,f,55,5,RR,4010,O,85,.,.,.,0
LUX,01,1972,1972,1,f,56,1,RR,1,O,18,.,.,.,1
LUX,01,1972,1972,1,f,57,1,RR,1,O,21,.,.,.,1
LUX,01,1972,1972,1,f,58,1,RR,1,O,17,.,.,.,1
LUX,01,1972,1972,1,f,59,1,RR,1,O,20,.,.,.,1
LUX,01,1972,1972,1,f,60,1,RR,1,O,23,.,.,.,1
LUX,01,1972,1972,1,f,60,5,RR,4010,O,136,.,.,.,0
LUX,01,1972,1972,1,f,61,1,RR,1,O,24,.,.,.,1
LUX,01,1972,1972,1,f,62,1,RR,1,O,22,.,.,.,1
LUX,01,1972,1972,1,f,63,1,RR,1,O,31,.,.,.,1
LUX,01,1972,1972,1,f,64,1,RR,1,O,36,.,.,.,1
LUX,01,1972,1972,1,f,65,1,RR,1,O,48,.,.,.,1
LUX,01,1972,1972,1,f,65,5,RR,4010,O,234,.,.,.,0
LUX,01,1972,1972,1,f,66,1,RR,1,O,37,.,.,.,1
LUX,01,1972,1972,1,f,67,1,RR,1,O,51,.,.,.,1
LUX,01,1972,1972,1,f,68,1,RR,1,O,54,.,.,.,1
LUX,01,1972,1972,1,f,69,1,RR,1,O,44,.,.,.,1
LUX,01,1972,1972,1,f,70,1,RR,1,O,65,.,.,.,1
LUX,01,1972,1972,1,f,70,5,RR,4010,O,297,.,.,.,0
LUX,01,1972,1972,1,f,71,1,RR,1,O,52,.,.,.,1
LUX,01,1972,1972,1,f,72,1,RR,1,O,66,.,.,.,1
LUX,01,1972,1972,1,f,73,1,RR,1,O,63,.,.,.,1
LUX,01,1972,1972,1,f,74,1,RR,1,O,51,.,.,.,1
LUX,01,1972,1972,1,f,75,1,RR,1,O,66,.,.,.,1
LUX,01,1972,1972,1,f,75,5,RR,4010,O,352,.,.,.,0
LUX,01,1972,1972,1,f,76,1,RR,1,O,69,.,.,.,1
LUX,01,1972,1972,1,f,77,1,RR,1,O,77,.,.,.,1
LUX,01,1972,1972,1,f,78,1,RR,1,O,62,.,.,.,1
LUX,01,1972,1972,1,f,79,1,RR,1,O,78,.,.,.,1
LUX,01,1972,1972,1,f,80,1,RR,1,O,48,.,.,.,1
LUX,01,1972,1972,1,f,80,5,RR,4010,O,285,.,.,.,0
LUX,01,1972,1972,1,f,81,1,RR,1,O,71,.,.,.,1
LUX,01,1972,1972,1,f,82,1,RR,1,O,50,.,.,.,1
LUX,01,1972,1972,1,f,83,1,RR,1,O,56,.,.,.,1
LUX,01,1972,1972,1,f,84,1,RR,1,O,60,.,.,.,1
LUX,01,1972,1972,1,f,85,1,RR,1,O,46,.,.,.,1
LUX,01,1972,1972,1,f,85,+,RR,4010,O,255,.,.,.,0
LUX,01,1972,1972,1,f,86,1,RR,1,O,46,.,.,.,1
LUX,01,1972,1972,1,f,87,1,RR,1,O,33,.,.,.,1
LUX,01,1972,1972,1,f,88,1,RR,1,O,25,.,.,.,1
LUX,01,1972,1972,1,f,89,1,RR,1,O,25,.,.,.,1
LUX,01,1972,1972,1,f,90,1,RR,1,O,21,.,.,.,1
LUX,01,1972,1972,1,f,91,1,RR,1,O,19,.,.,.,1
LUX,01,1972,1972,1,f,92,1,RR,1,O,9,.,.,.,1
LUX,01,1972,1972,1,f,93,1,RR,1,O,8,.,.,.,1
LUX,01,1972,1972,1,f,94,1,RR,1,O,10,.,.,.,1
LUX,01,1972,1972,1,f,95,1,RR,1,O,6,.,.,.,1
LUX,01,1972,1972,1,f,96,1,RR,1,O,4,.,.,.,1
LUX,01,1972,1972,1,f,97,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,f,98,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,f,UNK,.,.,1,O,13,.,.,.,1
LUX,01,1972,1972,1,m,0,1,RR,1,O,34,.,.,.,1
LUX,01,1972,1972,1,m,0,1,RR,4010,O,34,.,.,.,0
LUX,01,1972,1972,1,m,1,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,m,1,4,RR,4010,O,9,.,.,.,0
LUX,01,1972,1972,1,m,2,1,RR,1,O,4,.,.,.,1
LUX,01,1972,1972,1,m,3,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,4,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,m,5,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,5,5,RR,4010,O,6,.,.,.,0
LUX,01,1972,1972,1,m,6,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,7,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,8,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,9,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,m,10,5,RR,4010,O,5,.,.,.,0
LUX,01,1972,1972,1,m,12,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,13,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,14,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,m,15,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,15,5,RR,4010,O,17,.,.,.,0
LUX,01,1972,1972,1,m,16,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,m,17,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,m,18,1,RR,1,O,6,.,.,.,1
LUX,01,1972,1972,1,m,19,1,RR,1,O,5,.,.,.,1
LUX,01,1972,1972,1,m,20,1,RR,1,O,5,.,.,.,1
LUX,01,1972,1972,1,m,20,5,RR,4010,O,15,.,.,.,0
LUX,01,1972,1972,1,m,21,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,m,22,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,m,23,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,m,24,1,RR,1,O,4,.,.,.,1
LUX,01,1972,1972,1,m,25,1,RR,1,O,8,.,.,.,1
LUX,01,1972,1972,1,m,25,5,RR,4010,O,26,.,.,.,0
LUX,01,1972,1972,1,m,26,1,RR,1,O,5,.,.,.,1
LUX,01,1972,1972,1,m,27,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,m,28,1,RR,1,O,3,.,.,.,1
LUX,01,1972,1972,1,m,29,1,RR,1,O,7,.,.,.,1
LUX,01,1972,1972,1,m,30,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,30,5,RR,4010,O,23,.,.,.,0
LUX,01,1972,1972,1,m,31,1,RR,1,O,4,.,.,.,1
LUX,01,1972,1972,1,m,32,1,RR,1,O,4,.,.,.,1
LUX,01,1972,1972,1,m,33,1,RR,1,O,4,.,.,.,1
LUX,01,1972,1972,1,m,34,1,RR,1,O,10,.,.,.,1
LUX,01,1972,1972,1,m,35,1,RR,1,O,7,.,.,.,1
LUX,01,1972,1972,1,m,35,5,RR,4010,O,43,.,.,.,0
LUX,01,1972,1972,1,m,36,1,RR,1,O,5,.,.,.,1
LUX,01,1972,1972,1,m,37,1,RR,1,O,8,.,.,.,1
LUX,01,1972,1972,1,m,38,1,RR,1,O,11,.,.,.,1
LUX,01,1972,1972,1,m,39,1,RR,1,O,12,.,.,.,1
LUX,01,1972,1972,1,m,40,1,RR,1,O,10,.,.,.,1
LUX,01,1972,1972,1,m,40,5,RR,4010,O,51,.,.,.,0
LUX,01,1972,1972,1,m,41,1,RR,1,O,11,.,.,.,1
LUX,01,1972,1972,1,m,42,1,RR,1,O,11,.,.,.,1
LUX,01,1972,1972,1,m,43,1,RR,1,O,4,.,.,.,1
LUX,01,1972,1972,1,m,44,1,RR,1,O,15,.,.,.,1
LUX,01,1972,1972,1,m,45,1,RR,1,O,16,.,.,.,1
LUX,01,1972,1972,1,m,45,5,RR,4010,O,58,.,.,.,0
LUX,01,1972,1972,1,m,46,1,RR,1,O,9,.,.,.,1
LUX,01,1972,1972,1,m,47,1,RR,1,O,10,.,.,.,1
LUX,01,1972,1972,1,m,48,1,RR,1,O,10,.,.,.,1
LUX,01,1972,1972,1,m,49,1,RR,1,O,13,.,.,.,1
LUX,01,1972,1972,1,m,50,1,RR,1,O,11,.,.,.,1
LUX,01,1972,1972,1,m,50,5,RR,4010,O,90,.,.,.,0
LUX,01,1972,1972,1,m,51,1,RR,1,O,21,.,.,.,1
LUX,01,1972,1972,1,m,52,1,RR,1,O,18,.,.,.,1
LUX,01,1972,1972,1,m,53,1,RR,1,O,21,.,.,.,1
LUX,01,1972,1972,1,m,54,1,RR,1,O,19,.,.,.,1
LUX,01,1972,1972,1,m,55,1,RR,1,O,26,.,.,.,1
LUX,01,1972,1972,1,m,55,5,RR,4010,O,182,.,.,.,0
LUX,01,1972,1972,1,m,56,1,RR,1,O,33,.,.,.,1
LUX,01,1972,1972,1,m,57,1,RR,1,O,35,.,.,.,1
LUX,01,1972,1972,1,m,58,1,RR,1,O,34,.,.,.,1
LUX,01,1972,1972,1,m,59,1,RR,1,O,54,.,.,.,1
LUX,01,1972,1972,1,m,60,1,RR,1,O,41,.,.,.,1
LUX,01,1972,1972,1,m,60,5,RR,4010,O,257,.,.,.,0
LUX,01,1972,1972,1,m,61,1,RR,1,O,42,.,.,.,1
LUX,01,1972,1972,1,m,62,1,RR,1,O,46,.,.,.,1
LUX,01,1972,1972,1,m,63,1,RR,1,O,56,.,.,.,1
LUX,01,1972,1972,1,m,64,1,RR,1,O,72,.,.,.,1
LUX,01,1972,1972,1,m,65,1,RR,1,O,74,.,.,.,1
LUX,01,1972,1972,1,m,65,5,RR,4010,O,365,.,.,.,0
LUX,01,1972,1972,1,m,66,1,RR,1,O,76,.,.,.,1
LUX,01,1972,1972,1,m,67,1,RR,1,O,79,.,.,.,1
LUX,01,1972,1972,1,m,68,1,RR,1,O,66,.,.,.,1
LUX,01,1972,1972,1,m,69,1,RR,1,O,70,.,.,.,1
LUX,01,1972,1972,1,m,70,1,RR,1,O,76,.,.,.,1
LUX,01,1972,1972,1,m,70,5,RR,4010,O,374,.,.,.,0
LUX,01,1972,1972,1,m,71,1,RR,1,O,81,.,.,.,1
LUX,01,1972,1972,1,m,72,1,RR,1,O,78,.,.,.,1
LUX,01,1972,1972,1,m,73,1,RR,1,O,62,.,.,.,1
LUX,01,1972,1972,1,m,74,1,RR,1,O,77,.,.,.,1
LUX,01,1972,1972,1,m,75,1,RR,1,O,50,.,.,.,1
LUX,01,1972,1972,1,m,75,5,RR,4010,O,272,.,.,.,0
LUX,01,1972,1972,1,m,76,1,RR,1,O,58,.,.,.,1
LUX,01,1972,1972,1,m,77,1,RR,1,O,56,.,.,.,1
LUX,01,1972,1972,1,m,78,1,RR,1,O,54,.,.,.,1
LUX,01,1972,1972,1,m,79,1,RR,1,O,54,.,.,.,1
LUX,01,1972,1972,1,m,80,1,RR,1,O,47,.,.,.,1
LUX,01,1972,1972,1,m,80,5,RR,4010,O,222,.,.,.,0
LUX,01,1972,1972,1,m,81,1,RR,1,O,38,.,.,.,1
LUX,01,1972,1972,1,m,82,1,RR,1,O,46,.,.,.,1
LUX,01,1972,1972,1,m,83,1,RR,1,O,52,.,.,.,1
LUX,01,1972,1972,1,m,84,1,RR,1,O,39,.,.,.,1
LUX,01,1972,1972,1,m,85,1,RR,1,O,33,.,.,.,1
LUX,01,1972,1972,1,m,85,+,RR,4010,O,188,.,.,.,0
LUX,01,1972,1972,1,m,86,1,RR,1,O,23,.,.,.,1
LUX,01,1972,1972,1,m,87,1,RR,1,O,26,.,.,.,1
LUX,01,1972,1972,1,m,88,1,RR,1,O,24,.,.,.,1
LUX,01,1972,1972,1,m,89,1,RR,1,O,30,.,.,.,1
LUX,01,1972,1972,1,m,90,1,RR,1,O,15,.,.,.,1
LUX,01,1972,1972,1,m,91,1,RR,1,O,12,.,.,.,1
LUX,01,1972,1972,1,m,92,1,RR,1,O,6,.,.,.,1
LUX,01,1972,1972,1,m,93,1,RR,1,O,7,.,.,.,1
LUX,01,1972,1972,1,m,94,1,RR,1,O,5,.,.,.,1
LUX,01,1972,1972,1,m,95,1,RR,1,O,2,.,.,.,1
LUX,01,1972,1972,1,m,96,1,RR,1,O,4,.,.,.,1
LUX,01,1972,1972,1,m,97,1,RR,1,O,1,.,.,.,1
LUX,01,1972,1972,1,m,UNK,.,.,1,O,7,.,.,.,1
LUX,01,1973,1973,1,b,0,1,RR,4011,O,58,.,.,.,0
LUX,01,1973,1973,1,b,1,4,RR,4011,O,24,.,.,.,0
LUX,01,1973,1973,1,b,5,5,RR,4011,O,12,.,.,.,0
LUX,01,1973,1973,1,b,10,5,RR,4011,O,15,.,.,.,0
LUX,01,1973,1973,1,b,15,5,RR,4011,O,25,.,.,.,0
LUX,01,1973,1973,1,b,20,5,RR,4011,O,25,.,.,.,0
LUX,01,1973,1973,1,b,25,5,RR,4011,O,35,.,.,.,0
LUX,01,1973,1973,1,b,30,5,RR,4011,O,43,.,.,.,0
LUX,01,1973,1973,1,b,35,5,RR,4011,O,48,.,.,.,0
LUX,01,1973,1973,1,b,40,5,RR,4011,O,76,.,.,.,0
LUX,01,1973,1973,1,b,45,5,RR,4011,O,113,.,.,.,0
LUX,01,1973,1973,1,b,50,5,RR,4011,O,143,.,.,.,0
LUX,01,1973,1973,1,b,55,5,RR,4011,O,229,.,.,.,0
LUX,01,1973,1973,1,b,60,5,RR,4011,O,436,.,.,.,0
LUX,01,1973,1973,1,b,65,5,RR,4011,O,574,.,.,.,0
LUX,01,1973,1973,1,b,70,5,RR,4011,O,685,.,.,.,0
LUX,01,1973,1973,1,b,75,5,RR,4011,O,615,.,.,.,0
LUX,01,1973,1973,1,b,80,5,RR,4011,O,536,.,.,.,0
LUX,01,1973,1973,1,b,85,+,RR,4011,O,500,.,.,.,0
LUX,01,1973,1973,1,f,0,1,RR,1,O,18,.,.,.,1
LUX,01,1973,1973,1,f,0,1,RR,4011,O,18,.,.,.,0
LUX,01,1973,1973,1,f,1,1,RR,1,O,5,.,.,.,1
LUX,01,1973,1973,1,f,1,4,RR,4011,O,11,.,.,.,0
LUX,01,1973,1973,1,f,2,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,3,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,4,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,5,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,5,5,RR,4011,O,5,.,.,.,0
LUX,01,1973,1973,1,f,8,1,RR,1,O,3,.,.,.,1
LUX,01,1973,1973,1,f,10,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,10,5,RR,4011,O,5,.,.,.,0
LUX,01,1973,1973,1,f,13,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,14,1,RR,1,O,3,.,.,.,1
LUX,01,1973,1973,1,f,15,5,RR,4011,O,8,.,.,.,0
LUX,01,1973,1973,1,f,16,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,17,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,18,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,19,1,RR,1,O,4,.,.,.,1
LUX,01,1973,1973,1,f,20,5,RR,4011,O,5,.,.,.,0
LUX,01,1973,1973,1,f,21,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,22,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,23,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,24,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,25,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,25,5,RR,4011,O,10,.,.,.,0
LUX,01,1973,1973,1,f,26,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,27,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,28,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,29,1,RR,1,O,5,.,.,.,1
LUX,01,1973,1973,1,f,30,1,RR,1,O,1,.,.,.,1
LUX,01,1973,1973,1,f,30,5,RR,4011,O,13,.,.,.,0
LUX,01,1973,1973,1,f,32,1,RR,1,O,6,.,.,.,1
LUX,01,1973,1973,1,f,33,1,RR,1,O,3,.,.,.,1
LUX,01,1973,1973,1,f,34,1,RR,1,O,3,.,.,.,1
LUX,01,1973,1973,1,f,35,1,RR,1,O,3,.,.,.,1
LUX,01,1973,1973,1,f,35,5,RR,4011,O,14,.,.,.,0
LUX,01,1973,1973,1,f,36,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,37,1,RR,1,O,3,.,.,.,1
LUX,01,1973,1973,1,f,38,1,RR,1,O,4,.,.,.,1
LUX,01,1973,1973,1,f,39,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,40,1,RR,1,O,2,.,.,.,1
LUX,01,1973,1973,1,f,40,5,RR,4011,O,35,.,.,.,0
LUX,01,1973,1973,1,f,41,1,RR,1,O,3,.,.,.,1
LUX,01,1973,1973,1,f,42,1,RR,1,O,13,.,.,.,1
LUX,01,1973,1973,1,f,43,1,RR,1,O,8,.,.,.,1
LUX,01,1973,1973,1,f,44,1,RR,1,O,9,.,.,.,1
LUX,01,1973,1973,1,f,45,1,RR,1,O,9,.,.,.,1
LUX,01,1973,1973,1,f,45,5,RR,4011,O,39,.,.,.,0
